Title,Date,Score,Review,Label,Game_Group
the-legend-of-zelda-breath-of-the-wild,2023-10-23,1,"The undisputed best video game in last 15 years,and also the best open world adventure game ever. 10/10,with no dispute.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-06-20,0,"SE me hace una aberración de mundo abierto hay muchas cosas por hacer, que en si no suena mal pero es exagerado y lo peor es que se repiten muchos las mismas actividades es cómo assassins creed rogué o quizás peor y peor aún son los coleccionables que no son nadas satisfactorios encontrarlos solo es una pérdida de tiempo.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-04,1,"Does not have BRs, graphics are outdated, I find it easier than others, game has constant losses of fps, but the story is very good is the only thing that saves in this game",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-06-30,0,"It's so overrated, I tried to play it and experience was awfull, game is trash",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-06-14,1,i hate this game it **** it not fun and hard to learn and most of the time you dont know where you are,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-02-21,0,Incredibly overrated. I really dont know how people like it this much. If it was on real consoles or pc this would never get above a 7,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-08-31,0,"The bad and annoying bits of Assassin's Creed: Hyrule other reviews don't mention:

- The empty open world dilutes the Zelda experience. There are few dungeons. Not even the final castle has puzzles.
- The annoying, bullet sponge ancient guardians are everywhere. Their sound already makes me nuts.
- The tutorial takes HOURS.
- Cooking is terrible. It takes  10 times longer than it should because the menus are bad. It also makes combat meaningless, since you can negate every damage you take. They then ""balanced"" that by making enemies almost one-hit you, but you can still eat again. Combat just takes longer and takes many, many pauses and is honestly broken.
- Weapons seem to be made of glass and break in 5 hits. Throwing them break them instantly. More inventory pauses everytime!
- The same 5 enemies are repeated over and over again.
- Only one attack button.
- Backstabs sometimes just don't work.
- Exploration is severely hindered by Link's ridiculously low stamina. Climbing is SLOW.
- Rain. Nintendo decided it would be a good idea to make climbing impossible for 2 minutes with no way to speed up time during this. Thunderstorms can one-shot you if you don't take out metal equipment. Fun!
- Loading times are HUGE.
- Repeating textures EVERYWHERE.
- Mediocre music.
- Shrine puzzles too easy.
- Stealth section is terrible.
- Side quests are meaningless.
- Surprise good point: as much as they tried to emulate AAA souless titles, they didn't include perks!",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-04,3,"I am totally disappointed. The Switch is a cool Console, but this Game is not - unfortunately there is only 2 more games for Switch around - mmmeehhhh.
The pace of the game is suuuuper slow. It totally lacks all the great music and atmosphere of other Zelda Games (like my favorite: Ocarina of time).
Graphics is a matter of liking, but too me it is Nintendo 64 on steroids, but sure nothing i expect in 2017.
All in all it is a game for those always living in the past and therefor like Retro Games. I live today and tomorrow and surely do not enjoy this Zelda at all.
Just hope my Switch gets some great Games soon.
This open world thing never helps to tel a good story in a decent pace. Wrong choice for this Game in my opinion. If you like it, good for you.
I would love to see a new Luigis Mansion or F-Zero or Pikmin, but with the feel of 2017.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-12-10,2,"The artistic side is very unique and beautiful but boy, the weapon system is frustrating. While you can explore the world at your own pace I don't really feel it alive at all.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2018-01-13,2,Extrem langweiliges und überbewertetes Spiel. Man sucht in einer riesigen Welt vergebens nach interessantem Inhalt. Das beste ist wohl die Grafik und selbst die ist nicht besonders gut..,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-02-28,0,"Overhyped, overpriced regret-purchase riding on the name of its predecessors and nothing more.

* Weapons break. Unable to get any meaningful combat practice in before equipment is gone. Lack of proficiency with weapons/combat/timing leads to disastrous results in boss fights.
* Bad control scheme. To much to do with so few buttons. Far too easy to get confused, stumble over too many actions in a short time. * Horrible “stealth” mechanics. Split second reaction time required to get a stealth kill; fail, and the whole Yiga Clan knows you’re there. Getting through the hideout is an absolute pain.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2024-07-20,3,"Honestly, I do not understand the hype other than **** game design is pretty subpar for the positive feedback it gets. The open world is not that interesting to explore, there is no guidance whatsoever, the side missions are pretty lame, and here are some absolutely ???? feelings:1. No weapon repair. You can’t even see how much life it has until it will break soon. How come you cannot upgrade weapons or armor? This makes this game so much more limiting, and I cannot beat certain enemies unless I…wander aimlessly perhaps FOREVER until I find a good enough weapon and armor? And even then it still isn’t enough so I keep putting this game down for periods of time because I don’t feel motivated to keep trying.2. No leveling up. This is literally such a basic part of game design that would at least motivate me to fight enemies. I have no incentive which makes me just avoid them altogether. Their weapon drops and items are absolutely not worth losing precious weapons and arrows over.3. No real story. It’s just a lot of memories that don’t progress a plot (this is lazy storytelling). A narrative built on exposition is not a narrative. It is exposition. And exposition is pointless if it doesn’t support a narrative. Yawn.Good design motivates players to play, rewards them for putting in extra time and effort, gives them opportunities/options to progress in the story or keep doing side missions to explore and get more skill and items, and has a good narrative to be a strong foundation for gameplay. This game fails to do any of this.I would not buy this game or recommend this game, let alone spend a lot of time on it. It is more frustrating and time consuming than it is enjoyable and rewarding which is, like…the point of games…Genuinely wish I could understand why people claim this game to be so superior. I review this game based on every other game, not just previous Zelda games made in a different era of technology. In today’s age of video games, this one is not worth much. But if you are obsessed with Zelda, go right ahead.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-05-21,0,"eu não gostei muito, achei o jogo um pouco parado, a fisica é boa mas a jogabilidade é muito chatinha.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-04,1,"This game is very flawed!

To quote a famous metacritic user.  ""Zelda has been died for years it was almost died when I was 6 and right now I am 10""(BryanM.)   In recent years people have been hyping the return of the dying Zelda franchise.  with recent release of this game many calling this best game of all time.  i am here to give my opinion.

if this game released maybe 10 years ago than possibly could be considered decent.  but now with rising popularity of modern open world games this feels outdated.  menus pathetically clunky and slow , frame rate drops at levels worse than sonic 06, gameplay the same as previous titles in series.  the hole game is outdated.  probably because of the multiyear delays that have effected this titles release.

for example,, in modern openworld games like minecraft menus are quite easy to navegate around.  in games like fallout 4 gameplay is deep and varied, and skyrim has very content filled world.

positives-
- feels like zelda.
- the old guys beard looks cool.
- overworld is big (can be considered a negative thing)
Thats pretty much it....
Cons-
- overworld is empty
- plot is barebones generic
-graphics are ps2 quality.
-puzzles are simple and bland
- content locked behind paywalls.
- interesting mechanics are instead tedius
-HUGE framerates drops throughout the ENTIRE game.
-music is forgettable unlike.

overall this title is incompetent and overrated.  just wait for the skyrim switch port.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-05-12,1,"Nintendo no innovo nada, sigue vendiendo el mismo juego pero sus usuarios NINTIENDEN",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2018-10-27,2,"La verdad es que esperaba algo mejor, no digo que sea mal juego pero después del Ocarina of time siento que me ha quedado un vacío, no tengo nada en contra pero por mi parte me esperaba más.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2019-05-29,0,"Game graphic was very poor and it is like a ghost world, no npc anywhere. Sometimes just 3-4 Bocos seen moved on the field... That was all. I have played for 2 hours and felt despair. The next day I have sold switch and zelda. Waste of money.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-10-30,2,"It's hard to find anything positive to say about this game. If the horrific frame rate and frame dips (I've had 5-10 fps in some cases) and eye ripping aliasing aren't enough to put you off, then the rest of the game's flaws certainly will.

The gameplay is incredibly stale and unchallenging. Most of your time is spent awkwardly travelling between different shrines to complete ""puzzles"". I put puzzles in quotations because if you managed to get past kindergarten then you will have no problem ""solving"" these. One of the most difficult things in the game is trying to manage and guide a ball to a socket with frustrating and poorly designed motion controls. Due to how easy the game is, you don't feel any sense of accomplishment (unless you are rather stupid and easily pleased, which is fine, we all have our opinions) and this is the game's biggest downfall. A fair reviewer will weight this into their overall rating. A paid reviewer, a reviewer too scared to give the game a rating below a 9.9 because of peer pressure and expectation or a reviewer giving the game a 10/10 to justify their purchase will not weight this huge negative into their review score.

Music is one of the biggest and most underrated parts of a video game. Sometimes people like a game and don’t even realise that the music is a big reason why. I’m sad to say that the music in Breath of The Wild is incredibly disappointing, unforgettable and pales in comparison to the music from games like Ocarina of Time. A fair reviewer will weight this into their overall rating.

The main storyline is nothing special and struggles to excite. This is partly due to most of the game being about visiting silly shrine “puzzles”, taking the focus and immersion of the main story away from the gamer. A fair reviewer will weight this into their overall rating.

The controls can, at times, feel unsmooth and a chore to pilot. For example, riding a horse can be frustrating when your horse takes 5 seconds to recover every time it hits an invisible or non-obvious barrier. Getting around the map also becomes tiresome and boring due to the emptiness between objectives. The game tries to fill in these empty gaps by providing filler content like allowing players to make food such as a fragrant mushroom sauté. Sounds awesome right? Maybe, but it isn’t awesome. There is very little difference between certain foods and the game would have been better off having fewer options when it comes to making recipes. The abundance of options is merely a way to create an illusion of content and only serves to add an unnecessary amount of confusion to the game. A fair reviewer will weight this into their overall rating.

As I said, it’s hard to find anything positive to say about this game. The art of the game is fantastic, but is unfortunately spoiled by the poor frame rate and aliasing. The opening is fairly captivating, but the story soon becomes uninteresting and is pushed aside by boring shrine puzzle gameplay. The only thing that kept me engaged in the game was the hope that it would become exciting, but it never did.

Overall I found the game to be extremely disappointing. I am usually very careful of positive reviews, but given that this game had such a high critic rating I decided to try it. It only showed me how bad and unreliable reviews are nowadays. Given that the game is below average, I'm giving it a below average rating. Don't fall into the trap of trusting these 10/10 reviews. They are blinded by hype and peer pressure, are too scared to give it an honest rating and aren’t taking into consideration any of the game’s flaws, and believe me, it has many.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-06,3,"90% of people will never replay breath of the wild.
The game is designed around dumping all your time into a single play file thanks to how slow the accumulation of anything works. Theres no second quest, the enemy variety is **** like the only thing you have going for it is ""the world is big and i wanna see every inch of it"" which is absolutely no different than any other open world game ever. Unfortunately the gameplay options and variety isn't there to carry you all the way.

Its Minecraft survival without crafting, world building, world destruction, or a random world and fresh world every time you play. And I don't even like Minecraft, i'm just sayin this Hyrule is going to get old fast because the world itself is the only thing that got a lot of attention in development. There are re-used assets everywhere, from multiple recolored/reskinned variations of enemies to even there functionally being 6 or 7 different kinds of weapons in the game that were negligently forced into strict attack sets of shortsword, longsword or spear. Reused animations, reused monsters, reused assets everywhere. Even the mastersword explodes into blue dust like every other destructable weapon despite its plot mechanic of ""running out of energy"" to be returned to your inventory rendered useless for 20 minutes.

The game is as wide as an ocean and deep as a puddle.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-06-11,2,"This game has similar or higher scores across the board than Red Dead Redemption 2, costs more (console included) than RDR2, and is a complete joke in comparison by every single metric. I think it's worth examining either the price of three-year-old Switch games (and the Switch console itself), or else the hilarious double standard to which Switch games are held.

In a vacuum, BOTW has a piss-poor soundtrack, washed out graphics, no story to speak of, and breakable weapons which make progression basically nonexistent no matter how long you suffer through it. In 2001, if all I could compare it to was GTA 3, I'd give it an 8 or 9 out of 10. In the 2020 market, with Genshin Impact doing all the stuff BOTW does better, without breakable weapons and for free, this game is crap and it boggles my mind how even the most devoted fanboy could give it above 6/10.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-04,1,"20 FPS or less in dock mode @ 1080p... WTF Nintendo!! 350USD?? Is not optimized, is slow, takes a long time to load... the game is not perfect, bad experience!!!!!",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2026-02-25,2,"Completely misses the mark on what a zelda game should and should not be. A good open world snadbox, but a completely terrible zelda game.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-06-15,0,"I lasted an hour, I don't know how to play such bad looking games nowadays.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-02-08,3,"Most encounters are painfully contrived, with enemies literally standing on kegs of explosives, or conveniently loitering beneath boulders. It's spoon-fed to the point of being patronizing.

Speaking of combat, I have yet to see a more bizarre control layout -- but you can't customize anything except the jump button. Link is slow and unresponsive. Collision boxes are wildly different than the visuals, especially with circular attacks.

Overall game pacing is slow and tedious. Traveling across the open world isn't inspiring or interesting, it's a matter of constantly scavenging for the next weapon after your gear breaks. You can scrounge for cooking materials, but places to use them are relatively few and far between.

Basically, if you want a game that's the exact opposite of Skyrim or Dark Souls, this is your best bet.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-11-09,0,"**** in the Wild.

There are people on here rating this extra high to make up for troll reviews. They aren't even troll reviews. They're legit. This is not trying to counter balance anything. 0/10 is my honest score. I love Nintendo and Zelda. Been playing both since 1986. If you like running around a vast empty space, very slowly, collecting items and doing some beyond basic, boring puzzles with poor graphics and worse music  then this is the game for you, that is practically all you do, run around an empty space. If you want the great graphics, music, gameplay, atmosphere, emotion, puzzles, bosses and dungeons synonymous with Zelda then save your money.

This isn't Zelda branching out and trying new ideas, it is just destroying what was an exceptional gaming franchise. The new ideas were all s**t. ALL. It literally brought nothing good and turned something incredibly engaging and fun that I would skip meals to carry on playing, to something I could have switched off at any time, never played again in my life and not be remotely bothered if I never saw anything BotW related again ever.

Had this been a bit of a poor game I didn't get much enjoyment out of I would have given a 3/10 but this is a poor game I was annoyed at wasting 6 hours of my life on. Virtually nothing happened other than a few fetch quests and a very annoying stamina gauge. The Skyward Sword stamina got on my nerves sometimes but this was a whole other level of unneccessary annoyance.

The whole 6 hours I persevered with it was a frustration, the climbing, the empty world that everyone raves on about being so great to explore, the temporary weapons, the lack of music, the fetch quests, the worst voice acting imaginable, the terrible dungeons (if you can call them that). Just utter rubbish. If it wasn't Zelda no-one would have given it a 10, no one would have bought it and certainly not for £50. It is simply no fun to play. Worst Zelda I've played. Do yourself a favour and get a WiiU that you can play about 14 Zelda games on, including all of the best ones made and you can even play this junk on it too should you choose. Yes the loading times and animations on the WiiU will be just as bad as the Switch, so don't worry you'll still get time to make a brew between scenes.  If you want to get a Switch for Zelda BotW don't bother. Get the WiiU and proper Zelda's. Switch is great but don't buy it if just for BotW.

Whilst on the topic of WiiU, Xenoblade Chronicles X on WiiU destroys BotW on anything.  The world is so much better designed.  If you are going to enjoy running round an open world doing quests then the Xenoblade X world is leagues ahead of this.  It is huge and beautiful and alive and has good music too.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-04-02,0,"overrated oyun
nintendonun en iyi oyunu olarak kabul ediliyor ama bir bayonetta değil benim için",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2019-10-08,0,Ужасная игра! Скучная и не интересная. Игра очень простая,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-13,1,"900p/30fps on dock, has problems staying at 30fps while docked, runs fine in handled, but feels very clunky either way. not what I was hoping for from a zelda game.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-02-26,0,Zeldas graphic is too bad I want something realistic like god of war and the story was too obvious,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-05-14,3,Boring open world. The game has only 4 dungeons that are really short  and reuse the same boss 4 times. Last boss is a joke.  ugly character design.  the durability  has be one of the worst I have ever seen in a game. God awful voice acting with the  English voice acting. Some of the shrines are really badly design. Fighting the same enemys over and over get really boring. Too many korok seeds. Done not play this game go play a real Zelda game instead.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2024-08-24,0,"There's nothing to say. Boring games, boring battles and enemies.Very low-level picture",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-05-10,0,"Puedo ser generoso y darle un 5 en Wii U, por el esfuerzo y tratar de hacer algo diferente, pero este juego destruyó la saga de Zelda, cambio la fórmula completamente, un mundo abierto repetitivo, con una historia muy aburrida, se podría decir que el único objetivo del juego es explorar, porque ninguna mecánica es divertida, realmente no entiendo la devoción por este juego.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2018-01-03,2,its more or less a new rpg whit zelda slapped on to it. dont see the big deal this game have become. it got decent gameplay. not that much lore as all ran an say. it got alot of slow down during gameplay. breaks immerse.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2022-11-14,0,Can't say I was a fan. Played and found it too easy and quite boring. I really don't see the fuss about these games. Bright garbage for children.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-12-30,0,"terrible story, boring gameplay, bad lore, boring characters... oh and nintendobots are bunch of fanatics who attack anyone who dont like this game... but quality doesnt matter as long as theres nintendo logo on the product",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-03-02,0,"grafico mixuruca,repetitivo, jogo sem graça mata bichinho aqui e ali. ninguem fala só resmunga humm hum hum an an. relaxo da nintendo nem legnda pt br tem",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-11,3,"I gave this game a 3/10 for many reasons, this game has many many issues.  Such as the weapon system is extremely horrible where your weapons breaks every few hits, which in turn is a bad design that could be fixed through a patch by making weapons have durability points that you can gain or lose based on how and where you could hit the enemies.  Another issue I have is the very ugly 160% aliasing that's in this game that makes it look like smog in the game all the time that you normally see in a 720p generation, but this is 2017 where consoles should be pushing for 4k, my galaxy phone does 4k, why can't the switch be 2.5k again?  another issue is the mass lag.  it is almost game breaking.  Although i know ppl are saying there is a lot to do, however these are probably zelda fans that has never played an mmorpg that has never experienced questing and professions before, but it really doesn't offer anything different and creative, the problem is, the game doesn't offer a goal or objective to your quest, you are just thrown out into the world completing random mediocre quests, no explanation, no solid plot, just you and the world",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-07-17,1,Отвратительная игра. Оценки журнализтов это тщательное вылизывание большой Н. Не смог играть долбше 2-х часов. Просто вымораживает.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2019-06-18,0,"Had to create an account just to rate this game bad, I actually can't believe how well received it's been, the game is a dreadful entry to the series, completely destroying the feeling of playing a Zelda game, it's more like an MMO ffs. I've played Zelda since I was about 5 years old, it was my second ever game after Banjo Kazooie and have loved most of the games but I advise you to stay clear of this game unless you want to feel like your beloved game series has been **** all over. Skyward Sword was a step down, but with BOTW Zelda is getting worse fairly quickly, is this the beginning of the end for the once great Legend Of Zelda series?",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-05-24,0,"I want the old Zelda type of games back.
This is not really Zelda.
And the switch is to slow, you can not play in 1080p.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-03,1,"I was looking forward to this ""game"". But, omg, I can't play this anymore. It's so boring. Only 4 same dungeons. Nintendo, please, stop making 1.5 games for u'r consoles. And stop paying for positive reviews. It's so sad.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-04-21,0,"The game is just fun
Coming from someone who is only 15 hours into the game

There is so much to do in the open world, so many places and landmarks to visit that it can kind of feel overwhelming in a very good way.
The combat is simple but very satisfying to master with different weapon types which are used in different situations such as a a sword and shield which lets you deal damage while being able to block and dodge attacks, a spear which needs both hands, provides a faster attack speed and further range but can not block attacks and a heavy weapon which is slow and deals a lot of damage but leaves you open to attacks.
Overall the game is fun as hell and is well worth the money and is deserving of all the praise it gets",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2019-08-05,3,"I didn't like it, i wasnt be able to enjoy it. A chaotic word with too many thinks to care of such as to pick and cook special food for the cold areas, how to quickly change a destroyed weapon during a battle etc... A lot of grass. A lot of shrines... You can reach a variety of areas but then your realize that you dont have the enough powers yet to deal it.. So at the most you travel, chopping trees and praying to made it to get into a shrine",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2025-06-26,0,"Mastersword **** in this title. It's not a legend of Zelda game anymore, it's boring.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-11-29,2,"I bought it since i heard so much good stuff about it. Turns out the game is extremly frustrating play. The handling and movement is so trash that Link falls down while climbing so often for no reason. I did the Yata Mata BS shrine after the tutorial section and since i didnt directly figured out what to do, i softlocked myself with the metal spike balls. Wow. Like literally wow. The stasis modul could not free them regardless how much i triedso i had to die. Then i tryed it again and guess what, the Spikeball just did not flew of and jammed the way AGAIN. Horrible Game experience so far. I'm sorry for the resources of oil which where used to create this cardridge.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2024-09-10,1,"Take a successful open world formula perfected in games like Horizon:Zero Dawn and The Witcher;  add in mechanics making your weapons break, a weight burden system,  and mountains impossible to traverse and you have The Legend of Zelda: Breath of the Wild.  While a huge step forward for Nintendo, there are better versions of this type of game to be had.  
The graphics are a nice leap forward, especially when the Switch is in handheld mode.  But, the negatives of the game far outweigh the positives.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-08-03,1,"always the same story, the same opponents everywhere. a beautiful open world that is simply empty and inanimate. great epic weapons that just break. a nice but boring Game.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-07-01,2,"+. A beautiful and colorful game.

-. repetitive gameplay. The shrines are boring. The world feels dead. The weapon-break-system made me quit playing.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-06,0,"Absolutely boring open-world, bad graphics and textures frankly low resolution (I understand that this is nintendo, but now is a year 2017, not 2005), dialogs are only text, without voice acting, which completely ruins the immersion in the game. Very, very banal story. I bet zero because many people mold the game to the top ten, which it clearly does not deserve. A maximum of 6-6,5 ...",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2020-06-23,0,Игра для мобильника. Один и тот же сюжет который раз. Дикие просадки в стационарном режиме. Искусственное растягивание игры максимально тупыми механиками типа ломающегося оружия с 3х ударов и дождь в который никуда не залезть. С настоящими ААА играми не сравнить.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-07-27,0,Im returning my switch bc of this garbage ****. It looks and feels like a hobbyist made it and someone slapped a zelda logo on top. Replace the logo and the chars with no names and you get what this game actually is. A wasteland made of basically nothing,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-03-20,0,"This game revolutionized what we call exploration. It is immensely fun and it changes the way how any Legend of Zelda. It is supposed to be. A con might be the fact we do not have dungeons, however, the concept is that the world is your dungeon. The story, the details, the music, everything is done incredibly. If Ocarina of Time changed the world and made it magic, this game is its equivalent.

Play it, enjoy it. An absolute masterpiece.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-20,1,"The game has several major flaws. The final boss is too easy to defeat and can be reached without defeating the 4 main bosses. The number of bosses is half of the amount in previous Zelda games-- 4 beast bosses in the current game compared to 7-8 bosses of older Zelda games. The frame rate drops to staggering levels very often. The overall color of the game and environment is pale and there is lots of glare.

The final boss and ending were disappointing. There was no dialogue-- both Link and Gannon were mute. The final form of Gannon, when defeated, did not explode after an animation build up . Symbolic to an anticlimactic ending, the defeated Gannon merely vanished and faded. This felt conflicting and inadequate.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2019-01-16,1,"If it were possible to give a 2 word review, I'd say: ""Absolutely Empty"". The world feels super huge for no real purpose.

It looks ok but not that awesome, the music is decent but forgettable, plot isn't even a plot (I wouldn't even be able to spoil anything since it has absolutely no developpment, you're given a situation and it wont change), characters are walking clichés.

Coming to what's supposed to be the main point of this game: exploring. It just feels purposefully limited. The game wants you to explore by not giving you any precise objectives but will also prevent you from reaching some places because, well, you're still supposed to explore specific places first. Stamina, which is supposedly made to prevent you from climbing absolutely anything, just feels like a pain when it forces you to run for 3 seconds and then walk twice as much time to get it back, everything is just SO SLOW. Don't even consider riding a horse to go faster and forget about stamina, they are terribly designed and tend to get stuck for stupid reasons, such as being near a wall. You can also drown if you swim for too long, which makes sense (even though you drown after swimming up to 50 meters but eh), so if you want to move on water, there's boats ! And of course, they're also really slow and way too large to be usable, getting stuck in weird places for no reason. Fighting is very repetitive, and since it's rarely mandatory and breaks your weapon, avoiding monsters often tends to be the best thing to do. Puzzles are designed in order to be understandable by toddlers.
Everything in the game feels slow. Dialogue is slow (and most likely useless), reaching a place is slow, climbing is OVERLY SLOW; I even got the feeling that skipping a cinematic was slow.
It also feels like there is too much of everything. If you hide 900 Korok seeds, it's impossible to be creative in hiding all of them. If you try to create 100 different shrines with very limited ways of resolving them, they will all feel the same. Controls aren't intuitive at all, and even menus hardly make sense. You basically have a real ""menu"" with your equipment, saving, etc. and a second one with the map and a page that gives information about what you've gathered. Wouldn't just having one menu with everything listed in it be easier to use? This is hard to describe but it just isn't natural when you get your hands on it.

And more importantly: There is no feel of progression through the game.

The game also has weird technical problems. I experienced FPS drops a bunch of times on a brand new Switch in Dock Mode (which sounds like the most powerful way to run this game atm), and really long loading screens.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-09-07,0,"**** game. Very overhyped japan arcade with bad visual, lack of dialogs and content",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-04-11,0,"Don't get how people play switch, friend of mine gave me for some days a switch because I wanted to test out this game, I was so giant fan of Nintendo until Wii which was the end of Nintendo for me, don't understand how people can look at so bad screen and giant pixels in 2022or even now 2023, my phone haves like triple the pixels, just can't look at this screen, this game looks so bad felt like it looks worst Zelda ocarina of time, which was a masterpiece back in the day, crazy how Nintendo can get so much sales in 2023 with this hardware and games.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2018-01-02,1,"Awful Story, lack of difficulty, no satisfaction when totally annihilating all the bosses, at some moments frame rates drop, and along with too easy shrines. Also for the shrines and bosses, WTF is this????",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-12-13,0,Overrated and terrible graphics are bad soundtrack is bad just remember the legend of zelda ocarina of time soundtrack and about story is just a boring story,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2024-10-20,0,Those who made this Game should be ashamed of themselves. As if they never played a Zelda Game in their Life,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-03,3,Im playing the game and im simply not enjoying it so far. I also dont understand why people are giving either 10 score reviews or 1 score reviews just to troll or be a fanboy. I guess thats what happens when people hate/love nostalgia based games.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2021-08-21,2,"Super stuffy game, dropped in the middle, now there is an opportunity to compare with Genshin Impact, which copied almost everything and it looks amazing",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-04,0,Very disappointed and returning game after 8 hours of play. maybe young children will like it but I just could not keep playing the oversimplified quests and puzzles as the game holds your hand throughout.  no decisions or strategy involved.,-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2026-05-17,3,"Surement un des pires jeux que j'ai acheté ...
Le jeu vous lâche au milieux de nul part et ne vous explique pas quoi faire et ou aller . Si vous aimez l'aventure je vous conseille alors Genshin Impact .",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2017-03-07,0,"Very overrated game. The gameplay is very basic and childish, the story is short and the game has performance issues at very low resolution and graphical quality. Very disappointed by this game, it was a waste of my money.",-1,Breath of the Wild
the-legend-of-zelda-breath-of-the-wild,2023-01-24,0,"Weapons break badly.
The map is too big for nothing.
Solving dungeon riddles is boring.
Link's clothes are light blue for some reason, and Princess Zelda's design is terrible.",-1,Breath of the Wild
